latitude,longitude,neighbourhood_cleansed,property_type,room_type,review_scores_rating,accommodates,bedrooms,beds,price,rating_bucket
41.8670646,-87.6231114,Near South Side,Entire rental unit,Entire home/apt,,2,2.0,2.0,194.0,No rating
41.89111,-87.62704,Near North Side,Room in hotel,Hotel room,4.43,2,1.0,1.0,245.0,4.25-4.5
41.91661,-87.69687,Logan Square,Entire home,Entire home/apt,4.85,16,5.0,7.0,452.0,4.8-4.9
41.96228,-87.64865,Uptown,Entire rental unit,Entire home/apt,5.0,4,1.0,1.0,126.0,4.9-5.0
41.810472,-87.6322692,Fuller Park,Entire townhouse,Entire home/apt,5.0,6,3.0,3.0,120.0,4.9-5.0
41.837367669799995,-87.6683396904006,Lower West Side,Private room in rental unit,Private room,4.27,1,1.0,1.0,29.0,4.25-4.5
41.8454,-87.7011,South Lawndale,Entire home,Entire home/apt,4.17,6,2.0,3.0,74.0,4.0-4.25
41.87785946988869,-87.71463824711452,East Garfield Park,Entire rental unit,Entire home/apt,,12,6.0,0.0,228.0,No rating
41.9028599,-87.681595,West Town,Entire rental unit,Entire home/apt,,6,3.0,3.0,108.0,No rating
41.9028599,-87.681595,West Town,Entire rental unit,Entire home/apt,,6,3.0,3.0,91.0,No rating
41.9028599,-87.681595,West Town,Entire rental unit,Entire home/apt,4.45,5,2.0,2.0,87.0,4.25-4.5
41.8980035,-87.6773966,West Town,Entire rental unit,Entire home/apt,4.52,4,2.0,2.0,86.0,4.5-4.6
41.9158579,-87.6730451,Logan Square,Entire rental unit,Entire home/apt,4.51,5,2.0,2.0,99.0,4.5-4.6
41.8973741,-87.6712132,West Town,Entire rental unit,Entire home/apt,4.89,4,2.0,2.0,132.0,4.8-4.9
41.9096524,-87.670885,West Town,Entire rental unit,Entire home/apt,4.21,4,2.0,2.0,88.0,4.0-4.25
41.90852,-87.66796,West Town,Entire rental unit,Entire home/apt,4.83,3,1.0,1.0,106.0,4.8-4.9
41.93046647813465,-87.66757964531,Lincoln Park,Private room in rental unit,Private room,,2,1.0,1.0,44.0,No rating
41.93178,-87.66693,Lincoln Park,Private room in rental unit,Private room,,2,1.0,1.0,59.0,No rating
41.97173285973692,-87.6917637343933,Lincoln Square,Entire rental unit,Entire home/apt,5.0,7,2.0,3.0,150.0,4.9-5.0
41.90073,-87.70804,Humboldt Park,Private room in rental unit,Private room,4.8,2,1.0,1.0,45.0,4.7-4.8
41.9551628,-87.66933910000002,Lake View,Entire rental unit,Entire home/apt,4.91,2,1.0,1.0,97.0,4.9-5.0
41.90717,-87.69595,West Town,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,81.0,4.9-5.0
41.87246,-87.62631,Loop,Entire serviced apartment,Entire home/apt,4.96,8,3.0,5.0,335.0,4.9-5.0
41.9074396,-87.6687662,West Town,Entire rental unit,Entire home/apt,4.9,4,2.0,2.0,145.0,4.8-4.9
41.77870242679001,-87.60605668438963,Woodlawn,Private room in rental unit,Private room,4.75,2,1.0,1.0,75.0,4.7-4.8
41.89742529999999,-87.63089509999999,Near North Side,Entire rental unit,Entire home/apt,,10,4.0,6.0,699.0,No rating
41.8976,-87.63094,Near North Side,Entire rental unit,Entire home/apt,,15,6.0,9.0,934.0,No rating
41.8811582,-87.63163139999999,Loop,Entire rental unit,Entire home/apt,4.33,10,4.0,6.0,689.0,4.25-4.5
41.7766824556364,-87.6062562672347,Woodlawn,Private room in rental unit,Private room,,2,1.0,1.0,125.0,No rating
41.76647,-87.58745,South Shore,Entire rental unit,Entire home/apt,4.81,6,3.0,4.0,143.0,4.8-4.9
41.8764586,-87.6555539,Near West Side,Entire rental unit,Entire home/apt,,10,4.0,6.0,673.0,No rating
41.93619,-87.65257,Lake View,Entire rental unit,Entire home/apt,4.22,2,1.0,1.0,69.0,4.0-4.25
41.93595670774528,-87.65249806725463,Lake View,Entire rental unit,Entire home/apt,4.55,2,1.0,1.0,58.0,4.5-4.6
41.822913416105266,-87.69953068345785,Brighton Park,Entire rental unit,Entire home/apt,4.94,10,3.0,4.0,56.0,4.9-5.0
41.9162681,-87.6361631,Lincoln Park,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,249.0,4.9-5.0
41.8820379599859,-87.67713744065068,Near West Side,Entire rental unit,Entire home/apt,4.93,10,3.0,6.0,250.0,4.9-5.0
41.94216,-87.72628,Avondale,Entire rental unit,Entire home/apt,4.52,4,2.0,2.0,59.0,4.5-4.6
41.89179085161715,-87.65590096022093,West Town,Entire rental unit,Entire home/apt,4.69,2,1.0,1.0,84.0,4.6-4.7
41.93601603402423,-87.71768407384758,Avondale,Entire rental unit,Entire home/apt,4.14,2,1.0,1.0,56.0,4.0-4.25
41.9288981,-87.704214,Logan Square,Entire rental unit,Entire home/apt,5.0,4,2.0,3.0,139.0,4.9-5.0
41.7785883,-87.6626777,West Englewood,Entire rental unit,Entire home/apt,4.34,6,3.0,4.0,129.0,4.25-4.5
41.88819,-87.64414,Near West Side,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,315.0,4.9-5.0
41.79368,-87.65556,West Englewood,Private room in home,Private room,,1,4.0,4.0,120.0,No rating
41.77581,-87.60301,Woodlawn,Entire rental unit,Entire home/apt,5.0,5,3.0,3.0,86.0,4.9-5.0
41.77848,-87.61043,Woodlawn,Entire rental unit,Entire home/apt,4.22,6,3.0,1.0,120.0,4.0-4.25
41.94957334512154,-87.73014076488016,Irving Park,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,60.0,4.9-5.0
41.885569,-87.63473669999999,Loop,Entire rental unit,Entire home/apt,4.56,3,1.0,2.0,278.0,4.5-4.6
41.96647,-87.68503,Lincoln Square,Entire rental unit,Entire home/apt,4.26,2,1.0,1.0,72.0,4.25-4.5
41.88151,-87.70195,East Garfield Park,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,150.0,4.9-5.0
41.8979303,-87.7301324,Humboldt Park,Entire rental unit,Entire home/apt,,4,2.0,2.0,58.0,No rating
41.89979912650025,-87.62737859561774,Near North Side,Entire rental unit,Entire home/apt,5.0,16,6.0,12.0,945.0,4.9-5.0
41.88222,-87.68113,Near West Side,Entire rental unit,Entire home/apt,5.0,6,3.0,3.0,95.0,4.9-5.0
41.80149,-87.59743,Hyde Park,Entire rental unit,Entire home/apt,4.6,2,1.0,1.0,60.0,4.5-4.6
41.79534342870231,-87.59031249732996,Hyde Park,Entire rental unit,Entire home/apt,4.53,2,0.0,1.0,60.0,4.5-4.6
41.7933,-87.5926,Hyde Park,Entire rental unit,Entire home/apt,4.38,2,0.0,1.0,56.0,4.25-4.5
41.79491,-87.59447,Hyde Park,Entire rental unit,Entire home/apt,4.36,2,0.0,1.0,56.0,4.25-4.5
41.8670646,-87.6231114,Near South Side,Entire rental unit,Entire home/apt,,6,3.0,3.0,248.0,No rating
41.9095828,-87.6790482,West Town,Entire rental unit,Entire home/apt,4.95,10,3.0,5.0,211.0,4.9-5.0
41.93459287604883,-87.66696401773905,Lake View,Tiny home,Entire home/apt,4.9,2,1.0,1.0,116.0,4.8-4.9
41.91527,-87.68625,Logan Square,Entire rental unit,Entire home/apt,4.75,8,2.0,4.0,131.0,4.7-4.8
41.80185480950497,-87.59525061457694,Hyde Park,Entire rental unit,Entire home/apt,4.36,2,1.0,1.0,60.0,4.25-4.5
41.885569,-87.63473669999999,Loop,Entire rental unit,Entire home/apt,4.8,6,3.0,3.0,436.0,4.7-4.8
41.8298665,-87.6485523,Bridgeport,Entire home,Entire home/apt,5.0,6,2.0,3.0,105.0,4.9-5.0
41.9318544,-87.6686795,Lincoln Park,Entire rental unit,Entire home/apt,4.91,3,0.0,2.0,107.0,4.9-5.0
41.75294,-87.58155,South Shore,Entire rental unit,Entire home/apt,4.64,8,3.0,5.0,110.0,4.6-4.7
41.9517291,-87.75140259999999,Portage Park,Entire rental unit,Entire home/apt,4.93,5,2.0,3.0,89.0,4.9-5.0
41.80233,-87.59274,Hyde Park,Entire rental unit,Entire home/apt,4.08,2,0.0,1.0,56.0,4.0-4.25
41.80223,-87.59113,Hyde Park,Entire rental unit,Entire home/apt,4.59,2,1.0,1.0,64.0,4.5-4.6
41.80125,-87.59123,Hyde Park,Entire rental unit,Entire home/apt,4.5,2,1.0,1.0,60.0,4.25-4.5
41.98516,-87.67228,Edgewater,Entire home,Entire home/apt,,3,2.0,1.0,110.0,No rating
41.86955704681826,-87.70628096672895,North Lawndale,Entire rental unit,Entire home/apt,4.82,6,2.0,4.0,152.0,4.8-4.9
41.91983,-87.64223,Lincoln Park,Entire rental unit,Entire home/apt,4.88,6,2.0,2.0,279.0,4.8-4.9
41.924983294233755,-87.65521222324577,Lincoln Park,Entire rental unit,Entire home/apt,4.9,4,1.0,3.0,118.0,4.8-4.9
41.8846625,-87.659149,Near West Side,Entire rental unit,Entire home/apt,4.55,5,2.0,3.0,364.0,4.5-4.6
41.88466,-87.65915,Near West Side,Entire rental unit,Entire home/apt,4.78,5,2.0,3.0,401.0,4.7-4.8
41.91429,-87.68651,Logan Square,Entire home,Entire home/apt,4.89,12,5.0,5.0,337.0,4.8-4.9
41.89431,-87.66251,West Town,Private room in rental unit,Private room,,1,1.0,1.0,79.0,No rating
41.903090974940554,-87.6905131159676,West Town,Entire home,Entire home/apt,4.98,16,4.0,10.0,353.0,4.9-5.0
41.69875,-87.6074,Pullman,Entire townhouse,Entire home/apt,4.92,6,3.0,3.0,150.0,4.9-5.0
41.829352273528286,-87.62106506699601,Douglas,Entire home,Entire home/apt,,12,6.0,6.0,855.0,No rating
41.89312372932783,-87.61469828941041,Near North Side,Entire rental unit,Entire home/apt,,5,2.0,3.0,225.0,No rating
41.91426799659273,-87.73022153652394,Hermosa,Entire rental unit,Entire home/apt,4.78,4,2.0,2.0,129.0,4.7-4.8
41.78350029941281,-87.60834403439331,Woodlawn,Entire condo,Entire home/apt,4.97,6,2.0,3.0,95.0,4.9-5.0
41.87079053455412,-87.65368860280645,Near West Side,Private room in rental unit,Private room,,1,1.0,1.0,70.0,No rating
41.85489998727535,-87.6234284586269,Near South Side,Entire rental unit,Entire home/apt,4.74,8,2.0,3.0,112.0,4.7-4.8
41.854188430804165,-87.62328346581057,Near South Side,Entire rental unit,Entire home/apt,4.78,8,2.0,3.0,156.0,4.7-4.8
41.9661005,-87.7160375,Albany Park,Entire rental unit,Entire home/apt,5.0,5,2.0,2.0,125.0,4.9-5.0
41.9259674,-87.7253021,Logan Square,Entire rental unit,Entire home/apt,4.88,4,2.0,2.0,144.0,4.8-4.9
41.890516,-87.635955,Near North Side,Entire rental unit,Entire home/apt,,2,1.0,1.0,139.0,No rating
41.890516,-87.635955,Near North Side,Entire rental unit,Entire home/apt,,2,1.0,1.0,138.0,No rating
41.88192,-87.73013,West Garfield Park,Private room in bed and breakfast,Private room,4.14,2,1.0,0.0,139.0,4.0-4.25
41.855863076984505,-87.62455094886249,Near South Side,Entire rental unit,Entire home/apt,4.74,8,2.0,3.0,156.0,4.7-4.8
41.85379,-87.62343,Near South Side,Entire rental unit,Entire home/apt,4.87,8,2.0,3.0,102.0,4.8-4.9
41.9096394,-87.6788777,West Town,Entire rental unit,Entire home/apt,4.88,10,3.0,5.0,192.0,4.8-4.9
41.8755986,-87.6321717,Loop,Room in hotel,Private room,4.83,2,1.0,1.0,454.0,4.8-4.9
41.82638026584843,-87.62328648517432,Douglas,Entire townhouse,Entire home/apt,4.78,7,2.0,3.0,50.0,4.7-4.8
41.938517019897226,-87.66865873083019,Lake View,Entire rental unit,Entire home/apt,4.74,2,0.0,1.0,58.0,4.7-4.8
41.96801835634371,-87.65751093462818,Uptown,Entire rental unit,Entire home/apt,4.94,2,1.0,1.0,67.0,4.9-5.0
41.73982,-87.56572,South Chicago,Shared room in home,Shared room,4.5,4,1.0,4.0,25.0,4.25-4.5
41.73816,-87.56384,South Chicago,Shared room in home,Shared room,4.17,4,1.0,4.0,25.0,4.0-4.25
41.73973,-87.56412,South Chicago,Shared room in home,Shared room,4.0,4,1.0,4.0,25.0,3.5-4.0
41.84497946212912,-87.64217944660858,Bridgeport,Entire rental unit,Entire home/apt,4.58,4,2.0,2.0,100.0,4.5-4.6
41.77509,-87.59874,Woodlawn,Entire rental unit,Entire home/apt,5.0,3,2.0,2.0,83.0,4.9-5.0
41.8124,-87.69713,Brighton Park,Private room in home,Private room,4.63,3,1.0,2.0,63.0,4.6-4.7
41.81314,-87.69925,Brighton Park,Entire home,Entire home/apt,4.61,8,3.0,0.0,143.0,4.6-4.7
41.74748170236707,-87.60473061251055,Chatham,Entire rental unit,Entire home/apt,,5,3.0,3.0,119.0,No rating
41.81939,-87.60725,Grand Boulevard,Entire guest suite,Entire home/apt,4.58,6,1.0,0.0,101.0,4.5-4.6
41.85395,-87.62356,Near South Side,Entire rental unit,Entire home/apt,4.76,8,2.0,3.0,108.0,4.7-4.8
41.9709368,-87.71320840000001,Albany Park,Private room in condo,Private room,5.0,1,1.0,1.0,45.0,4.9-5.0
41.88172,-87.70022,East Garfield Park,Entire rental unit,Entire home/apt,4.75,2,1.0,1.0,170.0,4.7-4.8
41.89343248831205,-87.6341457621111,Near North Side,Entire rental unit,Entire home/apt,,16,6.0,14.0,1152.0,No rating
41.8825,-87.6855,Near West Side,Private room in rental unit,Private room,,1,1.0,1.0,18.0,No rating
41.94450510437615,-87.65829513068849,Lake View,Entire home,Entire home/apt,5.0,5,1.0,4.0,420.0,4.9-5.0
41.8729907,-87.6303221,Loop,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,70.0,4.9-5.0
41.857476,-87.6332484,Armour Square,Entire rental unit,Entire home/apt,4.83,10,3.0,6.0,112.0,4.8-4.9
41.96862138334597,-87.6795659490315,Lincoln Square,Entire rental unit,Entire home/apt,4.92,4,2.0,2.0,155.0,4.9-5.0
41.9147259965195,-87.68481646349163,Logan Square,Entire rental unit,Entire home/apt,4.92,2,0.0,1.0,104.0,4.9-5.0
41.95488,-87.6473,Uptown,Entire rental unit,Entire home/apt,5.0,3,1.0,1.0,60.0,4.9-5.0
41.90084499645331,-87.67968832831521,West Town,Entire rental unit,Entire home/apt,4.56,5,2.0,2.0,70.0,4.5-4.6
41.90265826928509,-87.67962197146252,West Town,Entire rental unit,Entire home/apt,4.9,5,2.0,2.0,79.0,4.8-4.9
41.79947049189309,-87.59380725006415,Hyde Park,Entire rental unit,Entire home/apt,4.16,2,1.0,1.0,60.0,4.0-4.25
41.94418298755173,-87.64847329332567,Lake View,Entire rental unit,Entire home/apt,4.75,4,2.0,2.0,74.0,4.7-4.8
41.89586,-87.6329,Near North Side,Entire rental unit,Entire home/apt,5.0,4,1.0,2.0,149.0,4.9-5.0
41.94568,-87.6485,Lake View,Entire rental unit,Entire home/apt,4.45,4,2.0,2.0,66.0,4.25-4.5
41.95288,-87.66138,Lake View,Entire rental unit,Entire home/apt,4.74,7,3.0,3.0,182.0,4.7-4.8
41.91234977351957,-87.64280071930672,Lincoln Park,Entire rental unit,Entire home/apt,4.85,4,1.0,1.0,100.0,4.8-4.9
41.89325410905295,-87.66052090291949,West Town,Private room in rental unit,Private room,,1,1.0,1.0,99.0,No rating
41.91928,-87.6949,Logan Square,Entire rental unit,Entire home/apt,4.29,7,3.0,3.0,99.0,4.25-4.5
41.79454703167072,-87.61737286190538,Washington Park,Entire rental unit,Entire home/apt,4.84,6,2.0,2.0,48.0,4.8-4.9
41.91964979999999,-87.70553540000002,Logan Square,Entire rental unit,Entire home/apt,5.0,6,2.0,3.0,171.0,4.9-5.0
41.90462530000001,-87.6712756,West Town,Entire home,Entire home/apt,4.53,6,2.0,3.0,121.0,4.5-4.6
41.8980514,-87.67738519999999,West Town,Entire rental unit,Entire home/apt,4.86,6,2.0,4.0,67.0,4.8-4.9
41.9554224,-87.77661189999999,Portage Park,Private room in home,Private room,,2,1.0,1.0,42.0,No rating
41.87082,-87.62833,Loop,Entire rental unit,Entire home/apt,4.87,7,2.0,3.0,324.0,4.8-4.9
41.928861992997234,-87.63945365174617,Lincoln Park,Entire rental unit,Entire home/apt,4.72,2,1.0,1.0,87.0,4.7-4.8
41.85380582352557,-87.62458650584897,Near South Side,Entire rental unit,Entire home/apt,5.0,8,2.0,2.0,125.0,4.9-5.0
41.95657,-87.65197,Uptown,Entire rental unit,Entire home/apt,4.53,3,0.0,1.0,60.0,4.5-4.6
41.81223,-87.60858,Grand Boulevard,Private room in condo,Private room,4.87,2,1.0,1.0,50.0,4.8-4.9
41.89763,-87.71659,Humboldt Park,Entire home,Entire home/apt,5.0,16,5.0,6.0,444.0,4.9-5.0
41.9982,-87.79991,Norwood Park,Entire rental unit,Entire home/apt,4.88,4,3.0,2.0,126.0,4.8-4.9
41.83368,-87.6552,Bridgeport,Entire rental unit,Entire home/apt,4.92,4,2.0,2.0,138.0,4.9-5.0
41.89482,-87.62164,Near North Side,Room in hotel,Hotel room,4.67,4,1.0,1.0,999.0,4.6-4.7
41.89450399051651,-87.63406756211165,Near North Side,Entire rental unit,Entire home/apt,,16,9.0,21.0,2667.0,No rating
41.944299978355865,-87.65771830828247,Lake View,Entire rental unit,Entire home/apt,5.0,14,5.0,8.0,471.0,4.9-5.0
41.96748869229757,-87.75379076600075,Portage Park,Entire home,Entire home/apt,5.0,13,5.0,10.0,385.0,4.9-5.0
41.89515,-87.62328,Near North Side,Room in hotel,Hotel room,,4,1.0,1.0,799.0,No rating
41.89544,-87.62161,Near North Side,Room in hotel,Hotel room,,8,2.0,2.0,799.0,No rating
41.896802010145336,-87.62172152614805,Near North Side,Room in hotel,Hotel room,,8,2.0,2.0,799.0,No rating
41.89558200779958,-87.62366706848718,Near North Side,Room in hotel,Hotel room,3.86,2,1.0,1.0,999.0,3.5-4.0
41.89714118722965,-87.62236343860727,Near North Side,Room in hotel,Hotel room,,2,1.0,1.0,999.0,No rating
41.89497857618379,-87.62164206872389,Near North Side,Room in hotel,Private room,3.88,2,1.0,1.0,999.0,3.5-4.0
41.89508327435475,-87.62320560411403,Near North Side,Room in hotel,Private room,3.5,2,1.0,1.0,999.0,3.0-3.5
41.89500585513238,-87.62228402199507,Near North Side,Room in hotel,Private room,3.71,4,1.0,2.0,999.0,3.5-4.0
41.99327152067874,-87.68289887116877,West Ridge,Private room in rental unit,Private room,4.9,2,1.0,1.0,78.0,4.8-4.9
41.89690297116001,-87.62364236558568,Near North Side,Room in hotel,Private room,5.0,8,2.0,4.0,999.0,4.9-5.0
41.89562688867965,-87.62170755557227,Near North Side,Room in hotel,Private room,2.67,12,3.0,6.0,999.0,2.0-3.0
41.89648853001246,-87.62350257957407,Near North Side,Room in hotel,Private room,3.81,2,1.0,1.0,999.0,3.5-4.0
41.8119,-87.61472,Grand Boulevard,Entire condo,Entire home/apt,5.0,6,3.0,3.0,166.0,4.9-5.0
41.89662,-87.62152,Near North Side,Room in hotel,Private room,4.0,4,1.0,2.0,999.0,3.5-4.0
41.89501423050838,-87.62376113655017,Near North Side,Room in hotel,Private room,3.92,4,1.0,2.0,999.0,3.5-4.0
41.89716,-87.62236,Near North Side,Room in hotel,Private room,3.95,8,2.0,4.0,999.0,3.5-4.0
41.89650783652875,-87.62178281973097,Near North Side,Room in hotel,Hotel room,3.67,12,3.0,6.0,999.0,3.5-4.0
41.89625,-87.62365,Near North Side,Room in hotel,Hotel room,3.0,12,3.0,6.0,999.0,2.0-3.0
41.9765881,-87.6573243,Edgewater,Entire rental unit,Entire home/apt,5.0,6,2.0,3.0,145.0,4.9-5.0
41.87271,-87.62786,Loop,Entire rental unit,Entire home/apt,5.0,14,5.0,8.0,772.0,4.9-5.0
41.9479382,-87.6594854,Lake View,Entire rental unit,Entire home/apt,4.76,4,1.0,2.0,112.0,4.7-4.8
41.9964697,-87.7059617,West Ridge,Entire rental unit,Entire home/apt,3.17,7,3.0,6.0,91.0,3.0-3.5
41.9,-87.6231,Near North Side,Room in hotel,Private room,4.6,2,1.0,,74.0,4.5-4.6
41.9,-87.6231,Near North Side,Room in hotel,Private room,4.56,2,1.0,,80.0,4.5-4.6
41.9,-87.6231,Near North Side,Room in hotel,Private room,,2,1.0,,133.0,No rating
41.9,-87.6231,Near North Side,Room in hotel,Private room,4.68,4,1.0,,87.0,4.6-4.7
41.9,-87.6231,Near North Side,Room in hotel,Private room,,2,1.0,,197.0,No rating
41.9,-87.6231,Near North Side,Room in hotel,Private room,4.67,2,1.0,,74.0,4.6-4.7
41.9,-87.6231,Near North Side,Room in hotel,Private room,4.75,2,1.0,,86.0,4.7-4.8
41.9,-87.6231,Near North Side,Room in hotel,Private room,,2,1.0,,292.0,No rating
41.9,-87.6231,Near North Side,Room in hotel,Private room,4.83,4,1.0,,87.0,4.8-4.9
41.9,-87.6231,Near North Side,Room in hotel,Private room,2.0,2,1.0,,389.0,1.0-2.0
41.92484181001492,-87.6848006473736,Logan Square,Entire rental unit,Entire home/apt,4.68,4,1.0,2.0,139.0,4.6-4.7
41.8803861,-87.66648339999999,Near West Side,Entire rental unit,Entire home/apt,4.9,4,1.0,2.0,117.0,4.8-4.9
41.8711,-87.62652,Loop,Entire rental unit,Entire home/apt,5.0,16,9.0,9.0,1567.0,4.9-5.0
41.8670646,-87.6231114,Near South Side,Entire rental unit,Entire home/apt,,2,0.0,1.0,110.0,No rating
41.8695869,-87.687023,Near West Side,Entire rental unit,Entire home/apt,4.71,6,3.0,3.0,142.0,4.7-4.8
41.90831,-87.6352,Near North Side,Entire rental unit,Entire home/apt,4.88,4,1.0,1.0,95.0,4.8-4.9
41.93609,-87.6692,Lake View,Entire home,Entire home/apt,4.75,2,1.0,1.0,88.0,4.7-4.8
41.95487361583788,-87.65121046745831,Uptown,Entire rental unit,Entire home/apt,4.74,2,1.0,1.0,71.0,4.7-4.8
41.95537,-87.64985,Uptown,Entire rental unit,Entire home/apt,4.53,2,0.0,1.0,61.0,4.5-4.6
41.97343,-87.66177,Uptown,Private room in condo,Private room,4.89,6,2.0,0.0,75.0,4.8-4.9
41.71641,-87.66121,Washington Heights,Entire rental unit,Entire home/apt,4.93,6,2.0,0.0,81.0,4.9-5.0
41.8278030958159,-87.62480124082163,Douglas,Private room in townhouse,Private room,4.0,2,1.0,1.0,80.0,3.5-4.0
41.82766,-87.62485,Douglas,Private room in home,Private room,4.0,2,1.0,1.0,70.0,3.5-4.0
41.82622138601917,-87.62456726788977,Douglas,Private room in home,Private room,4.4,2,1.0,1.0,60.0,4.25-4.5
41.88395180100046,-87.77407783190682,Austin,Entire rental unit,Entire home/apt,4.92,7,3.0,4.0,225.0,4.9-5.0
41.7998733936604,-87.60005792841987,Hyde Park,Entire home,Entire home/apt,5.0,8,5.0,5.0,493.0,4.9-5.0
41.947556050556926,-87.82688608007017,Dunning,Entire rental unit,Entire home/apt,5.0,8,3.0,4.0,196.0,4.9-5.0
41.75567,-87.56349,South Shore,Private room in condo,Private room,4.46,2,1.0,2.0,35.0,4.25-4.5
41.900228149299835,-87.67060927948238,West Town,Entire rental unit,Entire home/apt,4.55,4,1.0,1.0,62.0,4.5-4.6
41.89271,-87.66276,West Town,Entire rental unit,Entire home/apt,4.9,4,2.0,2.0,113.0,4.8-4.9
41.8670646,-87.6231114,Near South Side,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,118.0,4.9-5.0
41.90273706264536,-87.63456843929391,Near North Side,Entire rental unit,Entire home/apt,,2,0.0,1.0,95.0,No rating
41.9540127,-87.71851130000002,Irving Park,Entire rental unit,Entire home/apt,4.1,8,3.0,3.0,168.0,4.0-4.25
41.80367,-87.60335,Kenwood,Private room in rental unit,Private room,4.0,2,1.0,1.0,169.0,3.5-4.0
41.879957815456834,-87.68318610711408,Near West Side,Entire home,Entire home/apt,5.0,6,3.0,3.0,256.0,4.9-5.0
41.87315,-87.62544,Loop,Entire condo,Entire home/apt,,5,2.0,2.0,331.0,No rating
41.80367,-87.60335,Kenwood,Private room in rental unit,Private room,4.0,2,1.0,1.0,125.0,3.5-4.0
41.80367,-87.60335,Kenwood,Private room in rental unit,Private room,4.33,2,1.0,1.0,125.0,4.25-4.5
41.80252,-87.60373,Kenwood,Private room in rental unit,Private room,5.0,2,1.0,1.0,100.0,4.9-5.0
41.85550190519301,-87.62346427247401,Near South Side,Entire rental unit,Entire home/apt,4.85,8,2.0,3.0,136.0,4.8-4.9
41.85366,-87.62378,Near South Side,Entire rental unit,Entire home/apt,4.93,8,2.0,3.0,156.0,4.9-5.0
41.995215895551205,-87.6568241458508,Edgewater,Entire townhouse,Entire home/apt,5.0,12,4.0,7.0,178.0,4.9-5.0
