latitude,longitude,property_type,room_type,review_scores_rating,accommodates,bedrooms,beds,price
41.76038,-87.60144,Entire rental unit,Entire home/apt,,4,2.0,2.0,77.0
41.68789,-87.61048,Entire townhouse,Entire home/apt,4.84,8,4.0,4.0,124.0
41.92605,-87.68994,Entire home,Entire home/apt,4.94,7,4.0,4.0,252.0
41.84392,-87.64325,Entire home,Entire home/apt,5.0,10,2.0,3.0,664.0
41.95468,-87.72722,Entire rental unit,Entire home/apt,4.94,5,2.0,3.0,219.0
41.904892,-87.696382,Entire rental unit,Entire home/apt,4.72,8,4.0,5.0,89.0
41.89127,-87.68229,Entire condo,Entire home/apt,4.97,7,3.0,4.0,303.0
41.88349,-87.73017,Entire rental unit,Entire home/apt,,4,2.0,3.0,960.0
41.78919,-87.61938,Entire serviced apartment,Entire home/apt,4.87,4,1.0,1.0,119.0
41.88715,-87.62067,Entire serviced apartment,Entire home/apt,,3,1.0,1.0,145.0
41.90833,-87.67115,Entire rental unit,Entire home/apt,4.76,2,0.0,1.0,79.0
41.8925035,-87.61628259999999,Entire rental unit,Entire home/apt,4.0,2,0.0,1.0,101.0
41.8925035,-87.61628259999999,Entire rental unit,Entire home/apt,,4,2.0,2.0,130.0
41.8925035,-87.61628259999999,Entire rental unit,Entire home/apt,,2,1.0,1.0,103.0
41.9461,-87.64993,Entire condo,Entire home/apt,4.83,4,2.0,2.0,192.0
41.91023,-87.78664,Entire rental unit,Entire home/apt,,2,1.0,1.0,10000.0
41.89039,-87.63844,Entire serviced apartment,Entire home/apt,4.75,4,2.0,2.0,378.0
41.891326904296875,-87.6378402709961,Entire serviced apartment,Entire home/apt,5.0,4,1.0,1.0,207.0
41.89045,-87.63878,Entire serviced apartment,Entire home/apt,4.53,4,0.0,0.0,191.0
41.86731,-87.68622,Entire rental unit,Entire home/apt,4.92,2,1.0,1.0,91.0
41.76292,-87.59051,Private room in home,Private room,4.75,2,1.0,1.0,60.0
41.733,-87.58381,Entire rental unit,Entire home/apt,4.69,2,1.0,1.0,95.0
41.93521,-87.73076,Entire rental unit,Entire home/apt,4.96,2,1.0,1.0,83.0
41.9315,-87.71294,Entire rental unit,Entire home/apt,4.89,6,2.0,3.0,120.0
41.94517299999999,-87.641759,Entire rental unit,Entire home/apt,,2,1.0,1.0,108.0
41.93902802059055,-87.65328833474615,Entire loft,Entire home/apt,4.91,2,0.0,1.0,61.0
41.82019,-87.60059,Entire condo,Entire home/apt,,4,1.0,0.0,67.0
41.93402,-87.71651,Entire rental unit,Entire home/apt,4.72,6,3.0,3.0,68.0
41.92184,-87.80349,Entire guest suite,Entire home/apt,4.54,4,2.0,2.0,99.0
41.89132,-87.76772,Entire rental unit,Entire home/apt,4.32,6,3.0,4.0,250.0
41.90439,-87.67427,Entire home,Entire home/apt,5.0,16,6.0,4.0,2643.0
41.85312037119142,-87.65597438440942,Shared room in rental unit,Shared room,,4,1.0,2.0,145.0
41.85592,-87.65353,Entire rental unit,Entire home/apt,4.79,4,2.0,3.0,44.0
41.89963,-87.61987,Entire rental unit,Entire home/apt,4.74,6,2.0,3.0,194.0
41.95507,-87.77023,Entire guest suite,Entire home/apt,4.92,2,1.0,1.0,139.0
41.9294,-87.64951,Entire home,Entire home/apt,5.0,4,2.0,2.0,257.0
41.98574,-87.77533,Entire rental unit,Entire home/apt,4.87,4,2.0,2.0,90.0
41.9222,-87.66404,Entire condo,Entire home/apt,4.74,4,2.0,2.0,155.0
41.98339,-87.77166,Private room in rental unit,Private room,4.8,1,1.0,1.0,40.0
41.94872,-87.65265,Entire condo,Entire home/apt,4.87,10,4.0,4.0,300.0
41.8925035,-87.61628259999999,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,103.0
41.76484,-87.62704,Entire home,Entire home/apt,4.7,12,6.0,6.0,299.0
41.88827,-87.76261,Entire rental unit,Entire home/apt,4.96,2,1.0,2.0,129.0
41.8704,-87.68346,Entire rental unit,Entire home/apt,4.64,6,2.0,3.0,85.0
42.01364,-87.68977,Entire rental unit,Entire home/apt,4.73,2,1.0,0.0,149.0
41.95122,-87.68635,Entire rental unit,Entire home/apt,4.9,5,2.0,2.0,141.0
41.86736,-87.62567,Entire condo,Entire home/apt,4.81,6,2.0,3.0,148.0
41.99362,-87.66355,Entire rental unit,Entire home/apt,4.94,8,3.0,5.0,270.0
41.93543,-87.70494,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,99.0
41.93355,-87.71945,Entire rental unit,Entire home/apt,4.83,4,2.0,2.0,108.0
41.8976,-87.67586,Entire rental unit,Entire home/apt,4.82,4,2.0,2.0,108.0
41.84113,-87.6172,Entire rental unit,Entire home/apt,4.74,4,1.0,1.0,171.0
41.92891,-87.70107,Entire guest suite,Entire home/apt,5.0,2,0.0,1.0,60.0
41.8925035,-87.61628259999999,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,102.0
41.69145,-87.67883,Entire guest suite,Entire home/apt,,2,1.0,1.0,140.0
41.8925035,-87.61628259999999,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,99.0
41.86642,-87.68405,Private room in home,Private room,5.0,2,1.0,1.0,35.0
41.75249,-87.60544,Private room in home,Private room,4.95,2,1.0,1.0,55.0
41.86852,-87.68591,Private room in home,Private room,4.54,2,1.0,1.0,32.0
41.80546,-87.61385,Private room in home,Private room,4.87,2,1.0,1.0,67.0
41.91852,-87.64945,Entire rental unit,Entire home/apt,4.81,6,2.0,3.0,196.0
41.8925035,-87.61628259999999,Entire rental unit,Entire home/apt,,2,1.0,1.0,102.0
41.87646,-87.71493,Private room in rental unit,Private room,4.76,1,1.0,1.0,40.0
41.89046,-87.67768,Entire loft,Entire home/apt,,5,2.0,2.0,399.0
41.94842,-87.73388,Entire rental unit,Entire home/apt,4.98,6,3.0,4.0,242.0
41.95768,-87.71612,Private room in rental unit,Private room,4.8,1,1.0,1.0,36.0
41.88761,-87.61922,Entire serviced apartment,Entire home/apt,,3,1.0,1.0,115.0
41.93049,-87.76302,Entire rental unit,Entire home/apt,4.91,4,2.0,2.0,92.0
41.88484,-87.69506,Private room in home,Private room,,2,1.0,1.0,44.0
41.88482,-87.69603,Private room in home,Private room,,2,1.0,1.0,44.0
41.93967,-87.66532,Entire condo,Entire home/apt,4.88,8,4.0,4.0,189.0
41.95771,-87.71408,Private room in casa particular,Private room,4.72,3,1.0,1.0,37.0
41.77128,-87.57075,Private room in home,Private room,,2,1.0,1.0,45.0
41.85016,-87.68132,Entire rental unit,Entire home/apt,4.79,3,1.0,2.0,49.0
41.86599,-87.68593,Entire rental unit,Entire home/apt,3.75,4,2.0,2.0,90.0
41.86696,-87.68385,Private room in home,Private room,5.0,2,1.0,1.0,27.0
41.98921,-87.71123,Entire home,Entire home/apt,5.0,8,4.0,4.0,404.0
41.86657,-87.68565,Private room in home,Private room,4.85,2,1.0,1.0,300.0
41.86763,-87.68408,Private room in home,Private room,4.56,2,1.0,1.0,27.0
41.91474,-87.63988,Entire rental unit,Entire home/apt,5.0,4,1.0,1.0,120.0
41.7952995300293,-87.62751770019531,Entire home,Entire home/apt,4.36,9,4.0,6.0,363.0
41.98104,-87.77587,Entire rental unit,Entire home/apt,4.91,2,2.0,2.0,118.0
41.84411,-87.62392,Entire townhouse,Entire home/apt,4.67,8,3.0,5.0,395.0
41.81015,-87.60275,Entire rental unit,Entire home/apt,4.96,4,1.0,1.0,125.0
41.91399,-87.71579,Entire rental unit,Entire home/apt,4.78,6,3.0,3.0,77.0
41.97197,-87.65801,Entire condo,Entire home/apt,4.62,6,3.0,3.0,205.0
41.88498,-87.64315,Entire rental unit,Entire home/apt,4.85,2,1.0,1.0,115.0
41.88495,-87.64288,Entire rental unit,Entire home/apt,4.72,2,1.0,1.0,83.0
41.87767,-87.71454,Entire home,Entire home/apt,4.86,5,3.0,3.0,126.0
41.89657,-87.69596,Entire guesthouse,Entire home/apt,4.63,4,2.0,2.0,82.0
41.9645689022386,-87.68560054850212,Entire rental unit,Entire home/apt,4.88,2,1.0,1.0,76.0
41.8978,-87.69428,Entire guesthouse,Entire home/apt,4.52,4,2.0,2.0,189.0
41.798929666628915,-87.59109024165397,Entire home,Entire home/apt,4.91,7,4.0,4.0,500.0
41.908188,-87.67218,Private room in townhouse,Private room,4.81,2,1.0,1.0,210.0
41.86492479999999,-87.6246539,Entire rental unit,Entire home/apt,5.0,2,0.0,1.0,113.0
41.86492479999999,-87.6246539,Entire rental unit,Entire home/apt,1.0,2,1.0,1.0,128.0
41.90254,-87.67437,Entire rental unit,Entire home/apt,4.76,8,3.0,4.0,128.0
41.85664,-87.72136,Entire serviced apartment,Entire home/apt,4.0,4,2.0,2.0,216.0
41.87299,-87.72663,Private room in townhouse,Private room,4.63,2,1.0,1.0,45.0
41.88574,-87.63024,Entire serviced apartment,Entire home/apt,,3,1.0,1.0,320.0
41.93476,-87.66012,Entire rental unit,Entire home/apt,4.98,5,3.0,3.0,205.0
41.99805,-87.68744,Entire condo,Entire home/apt,4.71,6,3.0,4.0,142.0
41.91708,-87.69445,Private room in rental unit,Private room,4.47,1,1.0,1.0,33.0
41.9187,-87.69629,Private room in rental unit,Private room,4.59,3,1.0,1.0,23.0
41.86985,-87.62603,Entire rental unit,Entire home/apt,4.9,6,2.0,5.0,198.0
41.91309,-87.64282,Entire townhouse,Entire home/apt,4.61,6,2.0,3.0,99.0
41.9350039,-87.6809016,Entire guesthouse,Entire home/apt,4.95,8,4.0,6.0,350.0
41.76636,-87.56871,Entire rental unit,Entire home/apt,2.5,2,1.0,1.0,92.0
41.732858672417095,-87.60282070909562,Entire home,Entire home/apt,4.62,12,3.0,6.0,244.0
41.81201,-87.62335,Entire condo,Entire home/apt,4.91,6,2.0,4.0,202.0
41.9383,-87.75544,Private room in rental unit,Private room,,2,1.0,1.0,98.0
41.80977,-87.62331,Entire rental unit,Entire home/apt,4.69,6,3.0,3.0,170.0
41.94869034450425,-87.65323520652682,Private room in condo,Private room,4.94,2,1.0,1.0,107.0
41.88765,-87.61945,Entire serviced apartment,Entire home/apt,5.0,6,2.0,3.0,226.0
41.76483,-87.56758,Entire rental unit,Entire home/apt,4.67,2,0.0,1.0,72.0
41.92798,-87.74534,Private room in home,Private room,5.0,1,0.0,1.0,24.0
41.89958,-87.61998,Entire rental unit,Entire home/apt,4.77,6,2.0,3.0,165.0
41.82348,-87.6164,Entire home,Entire home/apt,4.89,7,3.0,3.0,400.0
41.89008,-87.62214,Entire serviced apartment,Entire home/apt,5.0,3,1.0,1.0,276.0
41.9666,-87.73485,Entire rental unit,Entire home/apt,4.85,2,1.0,1.0,108.0
41.855453,-87.646996,Entire condo,Entire home/apt,4.86,8,2.0,2.0,162.0
41.94149,-87.66832,Entire home,Entire home/apt,4.86,10,3.0,4.0,164.0
41.94662,-87.65911,Entire rental unit,Entire home/apt,5.0,5,2.0,2.0,95.0
41.94896,-87.65978,Entire rental unit,Entire home/apt,5.0,10,4.0,6.0,482.0
41.97140301594107,-87.65344323512782,Entire condo,Entire home/apt,4.86,6,3.0,3.0,255.0
41.85898,-87.65198,Entire loft,Entire home/apt,4.68,2,0.0,1.0,151.0
41.76697,-87.56638,Entire rental unit,Entire home/apt,4.08,2,1.0,1.0,54.0
41.99901,-87.67186,Private room in bed and breakfast,Private room,4.95,2,1.0,1.0,53.0
41.86849,-87.68723,Private room in rental unit,Private room,,2,1.0,1.0,43.0
41.878304,-87.671997,Entire condo,Entire home/apt,4.96,4,2.0,2.0,196.0
41.95198,-87.71767,Entire rental unit,Entire home/apt,4.97,3,2.0,3.0,131.0
41.83204,-87.64435,Entire rental unit,Entire home/apt,4.8,2,1.0,1.0,68.0
41.74569,-87.56003,Entire rental unit,Entire home/apt,4.25,8,4.0,5.0,250.0
41.81496,-87.61355,Entire condo,Entire home/apt,4.96,6,3.0,3.0,200.0
41.8763,-87.65371999999999,Entire rental unit,Entire home/apt,,2,1.0,1.0,123.0
41.81377,-87.61961,Entire rental unit,Entire home/apt,4.2,3,1.0,1.0,250.0
41.89943,-87.6196,Entire rental unit,Entire home/apt,4.78,6,2.0,3.0,190.0
41.75262,-87.55131,Entire rental unit,Entire home/apt,,4,1.0,1.0,66.0
41.94651,-87.79171,Entire townhouse,Entire home/apt,4.9,6,3.0,4.0,118.0
41.89357,-87.66073,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,228.0
41.98287,-87.6645,Entire rental unit,Entire home/apt,4.92,6,2.0,3.0,200.0
41.8763,-87.65371999999999,Entire rental unit,Entire home/apt,4.0,2,1.0,1.0,119.0
41.91516,-87.63496,Entire condo,Entire home/apt,4.88,4,1.0,3.0,98.0
41.99417,-87.74703,Entire condo,Entire home/apt,4.91,6,2.0,3.0,101.0
41.90975,-87.6759,Entire loft,Entire home/apt,4.94,14,4.0,4.0,404.0
41.90594,-87.68237,Entire condo,Entire home/apt,4.83,3,2.0,2.0,450.0
41.87787,-87.69621,Private room in rental unit,Private room,4.0,1,1.0,1.0,15.0
41.76201,-87.5608,Entire villa,Entire home/apt,4.6,16,3.0,3.0,283.0
41.84855,-87.67693,Entire guest suite,Entire home/apt,4.66,3,1.0,1.0,120.0
41.942970275878906,-87.67887878417969,Entire guest suite,Entire home/apt,5.0,6,3.0,3.0,120.0
41.92935,-87.74385,Private room in home,Private room,5.0,1,1.0,1.0,30.0
41.96323,-87.69488,Entire rental unit,Entire home/apt,4.98,6,2.0,3.0,253.0
41.93304443359375,-87.66869354248047,Entire rental unit,Entire home/apt,4.8,2,1.0,2.0,69.0
42.00172,-87.67123,Entire rental unit,Entire home/apt,4.86,6,2.0,2.0,95.0
41.99443,-87.65812,Private room in rental unit,Private room,4.8,2,1.0,1.0,80.0
41.8925035,-87.61628259999999,Entire rental unit,Entire home/apt,,2,1.0,1.0,100.0
41.91583,-87.63702,Entire rental unit,Entire home/apt,4.73,4,1.0,1.0,163.0
41.91264,-87.69831,Entire condo,Entire home/apt,4.78,8,3.0,4.0,311.0
41.86573,-87.62591,Entire serviced apartment,Entire home/apt,4.89,4,2.0,2.0,300.0
41.80121,-87.5964,Entire condo,Entire home/apt,4.79,6,3.0,3.0,159.0
41.93947,-87.71726,Entire condo,Entire home/apt,4.8,4,2.0,2.0,156.0
41.88593,-87.63054,Entire serviced apartment,Entire home/apt,,3,1.0,1.0,195.0
41.87275,-87.65217,Private room in home,Private room,4.63,2,1.0,1.0,63.0
41.92794,-87.79646,Private room in home,Private room,4.82,2,1.0,1.0,79.0
41.87651062011719,-87.7489013671875,Entire home,Entire home/apt,4.77,8,4.0,4.0,612.0
42.02024,-87.66858,Private room in rental unit,Private room,4.79,2,1.0,0.0,81.0
41.97439,-87.68863,Entire home,Entire home/apt,4.98,5,2.0,3.0,205.0
41.77983,-87.61437,Entire rental unit,Entire home/apt,4.8,4,2.0,2.0,135.0
41.96426,-87.65387,Entire condo,Entire home/apt,4.92,4,2.0,2.0,69.0
41.99286,-87.7027,Entire townhouse,Entire home/apt,4.82,7,3.0,3.0,250.0
42.01576,-87.66254,Private room in rental unit,Private room,4.98,2,1.0,1.0,77.0
41.87125,-87.69773,Private room in rental unit,Private room,4.54,1,1.0,1.0,39.0
41.76832,-87.66254,Private room in casa particular,Private room,,2,1.0,1.0,41.0
41.78733,-87.62529,Entire rental unit,Entire home/apt,4.83,3,3.0,3.0,76.0
41.71068,-87.63583,Entire guest suite,Entire home/apt,4.81,3,1.0,1.0,73.0
41.89598,-87.62595,Entire condo,Entire home/apt,5.0,4,2.0,3.0,185.0
41.9038,-87.68679,Entire condo,Entire home/apt,5.0,4,2.0,2.0,95.0
41.97011,-87.66005,Entire condo,Entire home/apt,4.69,2,0.0,1.0,62.0
41.97079,-87.66181,Entire rental unit,Entire home/apt,4.81,2,0.0,1.0,66.0
41.97012,-87.66138,Entire rental unit,Entire home/apt,4.77,2,0.0,1.0,60.0
41.97038,-87.7828,Entire rental unit,Entire home/apt,4.95,6,3.0,3.0,200.0
41.79613,-87.66827,Entire rental unit,Entire home/apt,,4,1.0,2.0,63.0
42.01137,-87.66289,Entire condo,Entire home/apt,4.48,3,1.0,2.0,70.0
41.92969,-87.6504,Entire rental unit,Entire home/apt,4.99,6,3.0,3.0,250.0
41.894903,-87.666413,Entire rental unit,Entire home/apt,4.85,4,2.0,2.0,89.0
41.8925035,-87.61628259999999,Entire rental unit,Entire home/apt,4.0,2,1.0,1.0,103.0
41.876299,-87.6537208,Entire rental unit,Entire home/apt,,2,1.0,1.0,129.0
41.944664,-87.656851,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,144.0
41.87035,-87.62779,Entire rental unit,Entire home/apt,4.93,6,2.0,5.0,259.0
41.85226,-87.70887,Private room in home,Private room,4.53,2,1.0,1.0,52.0
41.85413,-87.70893,Private room in home,Private room,4.55,4,1.0,2.0,52.0
41.85245,-87.70703,Private room in home,Private room,4.65,4,1.0,2.0,52.0
41.8763,-87.65371999999999,Entire rental unit,Entire home/apt,,2,1.0,1.0,119.0
41.85233,-87.70762,Private room in home,Private room,4.42,2,1.0,1.0,52.0
41.90255,-87.63498,Entire condo,Entire home/apt,5.0,3,1.0,1.0,95.0
41.85986,-87.64495,Entire townhouse,Entire home/apt,3.0,8,3.0,6.0,555.0
41.85267,-87.70679,Private room in home,Private room,4.61,4,1.0,2.0,52.0
41.9442,-87.77329,Entire guest suite,Entire home/apt,4.94,3,1.0,1.0,85.0
41.86955,-87.69585,Private room in rental unit,Private room,4.47,1,1.0,1.0,36.0
41.85508,-87.62398,Entire rental unit,Entire home/apt,4.96,6,3.0,3.0,386.0
41.86899,-87.62616,Entire condo,Entire home/apt,,16,1.0,1.0,243.0
41.813122,-87.594376,Entire rental unit,Entire home/apt,4.3,5,3.0,1.0,119.0
41.87817,-87.63353,Entire rental unit,Entire home/apt,,16,1.0,1.0,257.0
41.85812,-87.64861,Entire condo,Entire home/apt,5.0,5,3.0,2.0,296.0
42.015,-87.66282,Private room in rental unit,Private room,4.96,1,1.0,1.0,90.0
41.693,-87.61781,Entire rental unit,Entire home/apt,4.89,6,3.0,3.0,185.0
41.92411,-87.69783,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,110.0
41.95075,-87.72841,Entire guest suite,Entire home/apt,4.97,5,2.0,3.0,109.0
41.95294,-87.66345,Entire guest suite,Entire home/apt,4.55,4,2.0,2.0,81.0
41.8712,-87.69663,Private room in rental unit,Private room,4.35,1,1.0,1.0,37.0
41.92887,-87.65309,Entire condo,Entire home/apt,4.93,14,7.0,8.0,638.0
41.90888,-87.67536,Entire rental unit,Entire home/apt,4.95,4,1.0,1.0,109.0
41.92411,-87.69783,Entire rental unit,Entire home/apt,,4,2.0,2.0,150.0
41.98612,-87.66369,Entire rental unit,Entire home/apt,4.89,4,1.0,2.0,300.0
41.9256706237793,-87.66986083984375,Entire rental unit,Entire home/apt,4.77,4,1.0,2.0,87.0
41.77905,-87.61224,Entire condo,Entire home/apt,4.74,8,4.0,6.0,136.0
41.8887227,-87.6466284,Entire rental unit,Entire home/apt,4.84,7,3.0,4.0,544.0
41.891326904296875,-87.6378402709961,Entire serviced apartment,Entire home/apt,5.0,4,0.0,,147.0
41.8763,-87.65371999999999,Entire rental unit,Entire home/apt,,2,1.0,1.0,119.0
41.93159,-87.64594,Entire rental unit,Entire home/apt,4.87,3,0.0,1.0,91.0
41.97514,-87.79394,Entire home,Entire home/apt,4.76,5,3.0,3.0,175.0
41.94685,-87.65922,Entire vacation home,Entire home/apt,4.81,6,4.0,4.0,275.0
41.76766,-87.58433,Entire condo,Entire home/apt,4.77,4,1.0,2.0,65.0
41.93503,-87.70124,Entire guest suite,Entire home/apt,4.69,6,2.0,3.0,100.0
41.70765,-87.63778,Entire home,Entire home/apt,4.63,12,3.0,7.0,165.0
41.7916175,-87.6983583,Entire rental unit,Entire home/apt,5.0,4,1.0,2.0,81.0
41.80072,-87.58508,Entire serviced apartment,Entire home/apt,,1,1.0,1.0,131.0
42.00848,-87.67682,Entire home,Entire home/apt,5.0,6,3.0,4.0,392.0
41.73594,-87.5456,Entire serviced apartment,Entire home/apt,4.42,6,3.0,3.0,259.0
41.80997,-87.60864,Entire home,Entire home/apt,4.82,2,1.0,1.0,108.0
41.89042,-87.67776,Private room in rental unit,Private room,5.0,4,2.0,2.0,190.0
41.89103,-87.67815,Private room in rental unit,Private room,4.85,2,1.0,1.0,95.0
41.89069,-87.67619,Private room in rental unit,Private room,4.89,2,1.0,1.0,95.0
41.92411,-87.69783,Entire rental unit,Entire home/apt,,2,1.0,1.0,114.0
41.9166,-87.64036,Entire townhouse,Entire home/apt,4.89,6,2.0,3.0,114.0
41.856918,-87.649628,Private room in serviced apartment,Private room,4.84,2,1.0,1.0,45.0
41.951302,-87.710083,Entire rental unit,Entire home/apt,4.74,4,2.0,2.0,106.0
41.85645,-87.65079,Private room in serviced apartment,Private room,4.84,2,1.0,1.0,34.0
41.79264,-87.62152,Entire rental unit,Entire home/apt,4.66,10,3.0,4.0,150.0
41.87342,-87.68883,Entire condo,Entire home/apt,4.88,7,3.0,3.0,109.0
41.94682,-87.71253,Entire rental unit,Entire home/apt,4.98,4,2.0,2.0,95.0
41.91298,-87.68764,Entire condo,Entire home/apt,5.0,4,2.0,2.0,139.0
41.941626,-87.6525329,Entire rental unit,Entire home/apt,,2,1.0,1.0,113.0
41.90579,-87.69392,Entire rental unit,Entire home/apt,4.89,4,2.0,2.0,129.0
41.90755,-87.64107,Entire condo,Entire home/apt,4.85,10,3.0,6.0,99.0
41.84992,-87.67704,Entire condo,Entire home/apt,4.75,2,1.0,1.0,125.0
41.93389,-87.70071,Casa particular,Entire home/apt,4.86,2,1.0,1.0,122.0
41.89605,-87.67311,Entire condo,Entire home/apt,4.96,5,2.0,3.0,214.0
41.91791915893555,-87.63909149169922,Entire serviced apartment,Entire home/apt,4.96,3,1.0,2.0,181.0
41.70678,-87.64955,Entire home,Entire home/apt,4.42,12,4.0,4.0,150.0
41.9123,-87.6475,Entire condo,Entire home/apt,4.75,2,1.0,1.0,135.0
41.92279,-87.64837,Entire rental unit,Entire home/apt,4.7,12,6.0,7.0,150.0
41.8925035,-87.61628259999999,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,100.0
41.92411,-87.69783,Entire rental unit,Entire home/apt,,2,1.0,1.0,103.0
41.75325393676758,-87.64510345458984,Entire home,Entire home/apt,4.85,9,5.0,8.0,166.0
41.8925035,-87.61628259999999,Entire rental unit,Entire home/apt,4.0,2,1.0,1.0,100.0
41.93843,-87.70372,Entire rental unit,Entire home/apt,4.96,6,3.0,3.0,115.0
41.941626,-87.6525329,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,116.0
41.90736,-87.69116,Entire condo,Entire home/apt,4.87,4,1.0,2.0,58.0
41.90569,-87.67209,Entire rental unit,Entire home/apt,4.88,4,2.0,2.0,129.0
41.84051,-87.63084,Private room in rental unit,Private room,4.61,1,1.0,1.0,27.0
41.84113,-87.63229,Private room in rental unit,Private room,4.53,1,1.0,1.0,27.0
41.83898,-87.63167,Private room in rental unit,Private room,4.43,1,1.0,1.0,27.0
41.96537,-87.73327,Entire rental unit,Entire home/apt,4.95,4,2.0,2.0,105.0
41.891326904296875,-87.6378402709961,Entire serviced apartment,Entire home/apt,5.0,4,2.0,2.0,277.0
41.88252287699054,-87.6685572116394,Entire rental unit,Entire home/apt,4.87,2,1.0,1.0,119.0
41.76459907012395,-87.5722821527673,Private room in bungalow,Private room,4.63,2,1.0,1.0,75.0
41.90911,-87.67818,Entire loft,Entire home/apt,4.87,6,3.0,3.0,220.0
41.78406,-87.60671,Private room in rental unit,Private room,5.0,1,1.0,1.0,41.0
41.8925035,-87.61628259999999,Entire rental unit,Entire home/apt,5.0,2,0.0,1.0,101.0
41.8686,-87.6281,Entire rental unit,Entire home/apt,4.94,6,2.0,6.0,237.0
41.91753,-87.68067,Entire condo,Entire home/apt,4.74,6,2.0,2.0,102.0
41.77663,-87.7288,Entire guesthouse,Entire home/apt,5.0,3,2.0,2.0,70.0
41.8932,-87.61777,Entire serviced apartment,Entire home/apt,,4,2.0,2.0,341.0
41.7342,-87.63598,Entire rental unit,Entire home/apt,4.73,6,3.0,3.0,156.0
41.90852,-87.68755,Entire condo,Entire home/apt,4.07,2,1.0,1.0,150.0
41.90819,-87.67218,Entire townhouse,Entire home/apt,4.77,10,3.0,3.0,553.0
41.88983,-87.75686,Entire rental unit,Entire home/apt,,12,5.0,6.0,557.0
41.891326904296875,-87.6378402709961,Entire serviced apartment,Entire home/apt,4.2,4,2.0,2.0,277.0
41.90345,-87.66266,Entire townhouse,Entire home/apt,4.65,9,4.0,6.0,181.0
41.90071383580638,-87.68289173990834,Entire condo,Entire home/apt,5.0,2,2.0,1.0,176.0
